direction,speed,created_at
157,6,2024-11-15 20:12:32 UTC
157,7,2024-11-15 20:12:38 UTC
0,4,2024-11-15 20:12:44 UTC
202,2,2024-11-15 20:12:51 UTC
135,2,2024-11-15 20:12:57 UTC
67,7,2024-11-15 20:13:04 UTC
337,4,2024-11-15 20:13:10 UTC
202,3,2024-11-15 20:13:16 UTC
202,3,2024-11-15 20:13:22 UTC
22,3,2024-11-15 20:13:29 UTC
292,2,2024-11-15 20:13:35 UTC
247,1,2024-11-15 20:13:41 UTC
247,1,2024-11-15 20:13:47 UTC
135,3,2024-11-15 20:13:54 UTC
202,4,2024-11-15 20:14:00 UTC
157,6,2024-11-15 20:14:07 UTC
247,3,2024-11-15 20:14:13 UTC
202,3,2024-11-15 20:14:19 UTC
67,2,2024-11-15 20:14:26 UTC
202,3,2024-11-15 20:14:32 UTC
270,3,2024-11-15 20:14:38 UTC
157,4,2024-11-15 20:14:44 UTC
157,8,2024-11-15 20:14:50 UTC
202,4,2024-11-15 20:14:57 UTC
202,3,2024-11-15 20:15:03 UTC
157,4,2024-11-15 20:15:10 UTC
157,4,2024-11-15 20:15:16 UTC
202,6,2024-11-15 20:15:22 UTC
202,6,2024-11-15 20:15:28 UTC
202,4,2024-11-15 20:15:35 UTC
135,3,2024-11-15 20:15:41 UTC
157,3,2024-11-15 20:15:47 UTC
202,6,2024-11-15 20:15:53 UTC
202,7,2024-11-15 20:16:00 UTC
157,4,2024-11-15 20:16:06 UTC
157,3,2024-11-15 20:16:13 UTC
247,6,2024-11-15 20:16:19 UTC
90,6,2024-11-15 20:16:25 UTC
247,6,2024-11-15 20:16:31 UTC
157,9,2024-11-15 20:16:38 UTC
202,3,2024-11-15 20:16:44 UTC
157,3,2024-11-15 20:16:50 UTC
315,2,2024-11-15 20:16:56 UTC
270,4,2024-11-15 20:17:03 UTC
270,7,2024-11-15 20:17:09 UTC
270,6,2024-11-15 20:17:15 UTC
157,8,2024-11-15 20:17:22 UTC
180,8,2024-11-15 20:17:28 UTC
202,7,2024-11-15 20:17:34 UTC
202,7,2024-11-15 20:17:40 UTC
202,7,2024-11-15 20:17:47 UTC
202,7,2024-11-15 20:17:53 UTC
247,3,2024-11-15 20:17:59 UTC
202,4,2024-11-15 20:18:05 UTC
202,3,2024-11-15 20:18:12 UTC
202,3,2024-11-15 20:18:19 UTC
67,3,2024-11-15 20:18:25 UTC
157,6,2024-11-15 20:18:31 UTC
157,6,2024-11-15 20:18:37 UTC
202,3,2024-11-15 20:18:43 UTC
157,6,2024-11-15 20:18:50 UTC
112,4,2024-11-15 20:18:56 UTC
270,3,2024-11-15 20:19:02 UTC
157,3,2024-11-15 20:19:08 UTC
247,3,2024-11-15 20:19:15 UTC
157,2,2024-11-15 20:19:21 UTC
180,2,2024-11-15 20:19:28 UTC
157,1,2024-11-15 20:19:34 UTC
157,1,2024-11-15 20:19:40 UTC
247,3,2024-11-15 20:19:46 UTC
135,4,2024-11-15 20:19:53 UTC
202,4,2024-11-15 20:19:59 UTC
270,6,2024-11-15 20:20:05 UTC
202,4,2024-11-15 20:20:11 UTC
157,4,2024-11-15 20:20:18 UTC
202,4,2024-11-15 20:20:24 UTC
202,4,2024-11-15 20:20:30 UTC
202,4,2024-11-15 20:20:37 UTC
202,4,2024-11-15 20:20:43 UTC
180,2,2024-11-15 20:20:49 UTC
157,3,2024-11-15 20:20:55 UTC
157,4,2024-11-15 20:21:02 UTC
202,4,2024-11-15 20:21:08 UTC
202,4,2024-11-15 20:21:14 UTC
202,8,2024-11-15 20:21:20 UTC
202,4,2024-11-15 20:21:27 UTC
247,3,2024-11-15 20:21:33 UTC
270,3,2024-11-15 20:21:40 UTC
247,2,2024-11-15 20:21:46 UTC
247,3,2024-11-15 20:21:52 UTC
180,7,2024-11-15 20:21:58 UTC
157,4,2024-11-15 20:22:05 UTC
202,4,2024-11-15 20:22:11 UTC
157,2,2024-11-15 20:22:17 UTC
157,4,2024-11-15 20:22:23 UTC
135,6,2024-11-15 20:22:30 UTC
180,4,2024-11-15 20:22:36 UTC
247,3,2024-11-15 20:22:42 UTC
157,2,2024-11-15 20:22:49 UTC
247,2,2024-11-15 20:22:55 UTC
247,3,2024-11-15 20:23:01 UTC
202,2,2024-11-15 20:23:07 UTC
247,3,2024-11-15 20:23:14 UTC
247,2,2024-11-15 20:23:20 UTC
247,2,2024-11-15 20:23:26 UTC
67,2,2024-11-15 20:23:33 UTC
22,2,2024-11-15 20:23:39 UTC
22,2,2024-11-15 20:23:45 UTC
247,2,2024-11-15 20:23:51 UTC
157,3,2024-11-15 20:23:58 UTC
247,3,2024-11-15 20:24:04 UTC
202,4,2024-11-15 20:24:10 UTC
157,2,2024-11-15 20:24:16 UTC
202,3,2024-11-15 20:24:23 UTC
202,2,2024-11-15 20:24:29 UTC
247,4,2024-11-15 20:24:35 UTC
157,4,2024-11-15 20:24:42 UTC
202,4,2024-11-15 20:24:48 UTC
157,2,2024-11-15 20:24:54 UTC
247,3,2024-11-15 20:25:00 UTC
202,3,2024-11-15 20:25:07 UTC
180,2,2024-11-15 20:25:13 UTC
157,3,2024-11-15 20:25:19 UTC
157,1,2024-11-15 20:25:25 UTC
157,2,2024-11-15 20:25:32 UTC
180,3,2024-11-15 20:25:38 UTC
202,6,2024-11-15 20:25:45 UTC
247,3,2024-11-15 20:25:51 UTC
247,2,2024-11-15 20:25:57 UTC
0,1,2024-11-15 20:26:03 UTC
157,3,2024-11-15 20:26:10 UTC
247,6,2024-11-15 20:26:16 UTC
157,6,2024-11-15 20:26:22 UTC
157,8,2024-11-15 20:26:28 UTC
135,7,2024-11-15 20:26:35 UTC
202,7,2024-11-15 20:26:41 UTC
157,7,2024-11-15 20:26:47 UTC
157,4,2024-11-15 20:26:54 UTC
202,6,2024-11-15 20:27:00 UTC
202,6,2024-11-15 20:27:06 UTC
202,7,2024-11-15 20:27:14 UTC
180,7,2024-11-15 20:27:19 UTC
202,3,2024-11-15 20:27:25 UTC
202,3,2024-11-15 20:27:31 UTC
202,4,2024-11-15 20:27:37 UTC
270,2,2024-11-15 20:27:44 UTC
292,2,2024-11-15 20:27:50 UTC
157,4,2024-11-15 20:27:56 UTC
157,1,2024-11-15 20:28:03 UTC
247,1,2024-11-15 20:28:09 UTC
157,1,2024-11-15 20:28:15 UTC
247,2,2024-11-15 20:28:21 UTC
202,7,2024-11-15 20:28:28 UTC
180,4,2024-11-15 20:28:34 UTC
270,3,2024-11-15 20:28:40 UTC
247,4,2024-11-15 20:28:47 UTC
202,3,2024-11-15 20:28:55 UTC
202,3,2024-11-15 20:28:59 UTC
247,6,2024-11-15 20:29:06 UTC
247,6,2024-11-15 20:29:12 UTC
247,4,2024-11-15 20:29:18 UTC
180,4,2024-11-15 20:29:24 UTC
157,4,2024-11-15 20:29:31 UTC
202,4,2024-11-15 20:29:37 UTC
202,3,2024-11-15 20:29:43 UTC
247,7,2024-11-15 20:29:50 UTC
180,6,2024-11-15 20:29:56 UTC
247,3,2024-11-15 20:30:02 UTC
202,6,2024-11-15 20:30:09 UTC
202,6,2024-11-15 20:30:15 UTC
157,4,2024-11-15 20:30:21 UTC
202,4,2024-11-15 20:30:27 UTC
157,6,2024-11-15 20:30:34 UTC
180,4,2024-11-15 20:30:40 UTC
157,4,2024-11-15 20:30:46 UTC
180,2,2024-11-15 20:30:53 UTC
157,4,2024-11-15 20:30:59 UTC
202,3,2024-11-15 20:31:05 UTC
202,4,2024-11-15 20:31:12 UTC
247,7,2024-11-15 20:31:18 UTC
202,8,2024-11-15 20:31:24 UTC
202,9,2024-11-15 20:31:30 UTC
202,6,2024-11-15 20:31:37 UTC
157,4,2024-11-15 20:31:43 UTC
202,4,2024-11-15 20:31:49 UTC
157,7,2024-11-15 20:31:56 UTC
157,4,2024-11-15 20:32:02 UTC
247,3,2024-11-15 20:32:08 UTC
157,3,2024-11-15 20:32:15 UTC
202,2,2024-11-15 20:32:21 UTC
202,1,2024-11-15 20:32:27 UTC
202,3,2024-11-15 20:32:33 UTC
247,3,2024-11-15 20:32:40 UTC
225,3,2024-11-15 20:32:46 UTC
202,2,2024-11-15 20:32:52 UTC
157,2,2024-11-15 20:32:59 UTC
157,2,2024-11-15 20:33:05 UTC
202,2,2024-11-15 20:33:13 UTC
202,4,2024-11-15 20:33:17 UTC
247,2,2024-11-15 20:33:24 UTC
247,2,2024-11-15 20:33:30 UTC
247,4,2024-11-15 20:33:36 UTC
247,3,2024-11-15 20:33:42 UTC
247,3,2024-11-15 20:33:49 UTC
202,3,2024-11-15 20:33:55 UTC
202,3,2024-11-15 20:34:02 UTC
247,2,2024-11-15 20:34:08 UTC
270,3,2024-11-15 20:34:14 UTC
247,2,2024-11-15 20:34:20 UTC
202,3,2024-11-15 20:34:27 UTC
247,2,2024-11-15 20:34:33 UTC
202,3,2024-11-15 20:34:39 UTC
202,2,2024-11-15 20:34:45 UTC
202,2,2024-11-15 20:34:52 UTC
157,1,2024-11-15 20:34:58 UTC
202,4,2024-11-15 20:35:05 UTC
157,3,2024-11-15 20:35:11 UTC
157,2,2024-11-15 20:35:17 UTC
157,2,2024-11-15 20:35:23 UTC
157,1,2024-11-15 20:35:30 UTC
247,2,2024-11-15 20:35:36 UTC
202,2,2024-11-15 20:35:42 UTC
247,2,2024-11-15 20:35:48 UTC
247,2,2024-11-15 20:35:55 UTC
247,2,2024-11-15 20:36:01 UTC
157,2,2024-11-15 20:36:08 UTC
202,1,2024-11-15 20:36:14 UTC
202,1,2024-11-15 20:36:20 UTC
202,1,2024-11-15 20:36:26 UTC
202,1,2024-11-15 20:36:33 UTC
157,2,2024-11-15 20:36:39 UTC
202,3,2024-11-15 20:36:45 UTC
157,2,2024-11-15 20:36:51 UTC
157,1,2024-11-15 20:36:58 UTC
202,6,2024-11-15 20:37:04 UTC
202,6,2024-11-15 20:37:10 UTC
157,6,2024-11-15 20:37:17 UTC
247,4,2024-11-15 20:37:23 UTC
247,2,2024-11-15 20:37:29 UTC
247,2,2024-11-15 20:37:35 UTC
202,2,2024-11-15 20:37:42 UTC
202,3,2024-11-15 20:37:48 UTC
157,3,2024-11-15 20:37:54 UTC
202,3,2024-11-15 20:38:00 UTC
157,3,2024-11-15 20:38:07 UTC
202,6,2024-11-15 20:38:13 UTC
180,7,2024-11-15 20:38:19 UTC
202,2,2024-11-15 20:38:26 UTC
202,7,2024-11-15 20:38:32 UTC
157,6,2024-11-15 20:38:38 UTC
247,4,2024-11-15 20:38:44 UTC
202,3,2024-11-15 20:38:51 UTC
157,3,2024-11-15 20:38:57 UTC
202,4,2024-11-15 20:39:05 UTC
202,2,2024-11-15 20:39:09 UTC
202,1,2024-11-15 20:39:16 UTC
202,1,2024-11-15 20:39:22 UTC
202,4,2024-11-15 20:39:28 UTC
202,4,2024-11-15 20:39:35 UTC
202,3,2024-11-15 20:39:41 UTC
202,2,2024-11-15 20:39:47 UTC
292,1,2024-11-15 20:39:53 UTC
202,2,2024-11-15 20:40:00 UTC
202,6,2024-11-15 20:40:06 UTC
157,4,2024-11-15 20:40:12 UTC
202,3,2024-11-15 20:40:19 UTC
247,2,2024-11-15 20:40:25 UTC
270,2,2024-11-15 20:40:31 UTC
157,4,2024-11-15 20:40:38 UTC
202,6,2024-11-15 20:40:44 UTC
157,4,2024-11-15 20:40:50 UTC
180,3,2024-11-15 20:40:56 UTC
157,3,2024-11-15 20:41:03 UTC
157,2,2024-11-15 20:41:09 UTC
202,4,2024-11-15 20:41:15 UTC
247,4,2024-11-15 20:41:22 UTC
157,3,2024-11-15 20:41:28 UTC
270,2,2024-11-15 20:41:34 UTC
247,2,2024-11-15 20:41:40 UTC
22,4,2024-11-15 20:41:47 UTC
202,6,2024-11-15 20:41:53 UTC
202,6,2024-11-15 20:41:59 UTC
157,4,2024-11-15 20:42:05 UTC
135,3,2024-11-15 20:42:12 UTC
112,2,2024-11-15 20:42:18 UTC
270,0,2024-11-15 20:42:25 UTC
247,1,2024-11-15 20:42:31 UTC
202,3,2024-11-15 20:42:37 UTC
202,4,2024-11-15 20:42:43 UTC
202,3,2024-11-15 20:42:50 UTC
202,2,2024-11-15 20:42:56 UTC
202,2,2024-11-15 20:43:02 UTC
157,2,2024-11-15 20:43:08 UTC
157,1,2024-11-15 20:43:15 UTC
157,2,2024-11-15 20:43:21 UTC
247,1,2024-11-15 20:43:28 UTC
270,1,2024-11-15 20:43:34 UTC
270,1,2024-11-15 20:43:40 UTC
90,1,2024-11-15 20:43:46 UTC
157,2,2024-11-15 20:43:53 UTC
157,2,2024-11-15 20:43:59 UTC
180,3,2024-11-15 20:44:05 UTC
157,2,2024-11-15 20:44:11 UTC
157,0,2024-11-15 20:44:18 UTC
157,2,2024-11-15 20:44:24 UTC
157,2,2024-11-15 20:44:31 UTC
157,2,2024-11-15 20:44:37 UTC
225,2,2024-11-15 20:44:43 UTC
202,3,2024-11-15 20:44:49 UTC
157,6,2024-11-15 20:44:56 UTC
157,6,2024-11-15 20:45:02 UTC
157,4,2024-11-15 20:45:08 UTC
157,4,2024-11-15 20:45:14 UTC
157,3,2024-11-15 20:45:21 UTC
157,3,2024-11-15 20:45:27 UTC
157,2,2024-11-15 20:45:35 UTC
202,2,2024-11-15 20:45:40 UTC
202,1,2024-11-15 20:45:46 UTC
202,2,2024-11-15 20:45:53 UTC
112,2,2024-11-15 20:45:59 UTC
202,3,2024-11-15 20:46:05 UTC
202,1,2024-11-15 20:46:11 UTC
202,1,2024-11-15 20:46:18 UTC
202,3,2024-11-15 20:46:24 UTC
67,3,2024-11-15 20:46:30 UTC
157,4,2024-11-15 20:46:38 UTC
157,4,2024-11-15 20:46:43 UTC
157,3,2024-11-15 20:46:49 UTC
157,2,2024-11-15 20:46:56 UTC
247,1,2024-11-15 20:47:02 UTC
157,7,2024-11-15 20:47:08 UTC
157,7,2024-11-15 20:47:14 UTC
157,3,2024-11-15 20:47:21 UTC
157,2,2024-11-15 20:47:27 UTC
157,2,2024-11-15 20:47:33 UTC
157,2,2024-11-15 20:47:40 UTC
157,0,2024-11-15 20:47:46 UTC
202,1,2024-11-15 20:47:52 UTC
202,1,2024-11-15 20:47:59 UTC
202,0,2024-11-15 20:48:05 UTC
202,2,2024-11-15 20:48:11 UTC
135,1,2024-11-15 20:48:17 UTC
67,2,2024-11-15 20:48:24 UTC
247,2,2024-11-15 20:48:30 UTC
202,4,2024-11-15 20:48:36 UTC
202,4,2024-11-15 20:48:43 UTC
202,3,2024-11-15 20:48:49 UTC
247,3,2024-11-15 20:48:55 UTC
247,4,2024-11-15 20:49:01 UTC
202,2,2024-11-15 20:49:08 UTC
157,3,2024-11-15 20:49:14 UTC
157,4,2024-11-15 20:49:20 UTC
157,6,2024-11-15 20:49:26 UTC
67,3,2024-11-15 20:49:33 UTC
247,2,2024-11-15 20:49:39 UTC
180,7,2024-11-15 20:49:45 UTC
157,7,2024-11-15 20:49:51 UTC
112,6,2024-11-15 20:49:58 UTC
157,3,2024-11-15 20:50:04 UTC
157,1,2024-11-15 20:50:10 UTC
247,1,2024-11-15 20:50:16 UTC
157,1,2024-11-15 20:50:23 UTC
157,0,2024-11-15 20:50:29 UTC
157,1,2024-11-15 20:50:35 UTC
157,2,2024-11-15 20:50:41 UTC
157,3,2024-11-15 20:50:48 UTC
67,3,2024-11-15 20:50:54 UTC
90,3,2024-11-15 20:51:00 UTC
112,2,2024-11-15 20:51:07 UTC
112,1,2024-11-15 20:51:13 UTC
337,1,2024-11-15 20:51:19 UTC
292,2,2024-11-15 20:51:25 UTC
0,1,2024-11-15 20:51:32 UTC
292,1,2024-11-15 20:51:38 UTC
292,1,2024-11-15 20:51:44 UTC
247,2,2024-11-15 20:51:51 UTC
247,1,2024-11-15 20:51:57 UTC
202,2,2024-11-15 20:52:03 UTC
157,3,2024-11-15 20:52:10 UTC
315,2,2024-11-15 20:52:16 UTC
225,2,2024-11-15 20:52:22 UTC
202,3,2024-11-15 20:52:28 UTC
202,3,2024-11-15 20:52:35 UTC
247,4,2024-11-15 20:52:41 UTC
202,4,2024-11-15 20:52:47 UTC
22,2,2024-11-15 20:52:54 UTC
0,1,2024-11-15 20:53:00 UTC
337,3,2024-11-15 20:53:06 UTC
202,2,2024-11-15 20:53:12 UTC
247,3,2024-11-15 20:53:19 UTC
202,3,2024-11-15 20:53:25 UTC
112,3,2024-11-15 20:53:31 UTC
180,6,2024-11-15 20:53:37 UTC
202,3,2024-11-15 20:53:44 UTC
225,2,2024-11-15 20:53:50 UTC
157,2,2024-11-15 20:53:57 UTC
202,4,2024-11-15 20:54:03 UTC
157,3,2024-11-15 20:54:09 UTC
135,2,2024-11-15 20:54:15 UTC
157,8,2024-11-15 20:54:22 UTC
157,4,2024-11-15 20:54:28 UTC
0,2,2024-11-15 20:54:34 UTC
22,3,2024-11-15 20:54:40 UTC
202,3,2024-11-15 20:54:47 UTC
247,2,2024-11-15 20:54:53 UTC
202,3,2024-11-15 20:54:59 UTC
247,4,2024-11-15 20:55:06 UTC
157,4,2024-11-15 20:55:12 UTC
202,3,2024-11-15 20:55:18 UTC
247,4,2024-11-15 20:55:24 UTC
202,3,2024-11-15 20:55:31 UTC
157,2,2024-11-15 20:55:37 UTC
202,1,2024-11-15 20:55:43 UTC
202,3,2024-11-15 20:55:49 UTC
157,7,2024-11-15 20:55:56 UTC
67,3,2024-11-15 20:56:02 UTC
22,3,2024-11-15 20:56:09 UTC
157,2,2024-11-15 20:56:15 UTC
202,7,2024-11-15 20:56:21 UTC
180,6,2024-11-15 20:56:27 UTC
157,6,2024-11-15 20:56:34 UTC
157,9,2024-11-15 20:56:40 UTC
247,4,2024-11-15 20:56:46 UTC
247,2,2024-11-15 20:56:52 UTC
157,6,2024-11-15 20:56:59 UTC
157,4,2024-11-15 20:57:05 UTC
135,4,2024-11-15 20:57:12 UTC
202,4,2024-11-15 20:57:18 UTC
202,7,2024-11-15 20:57:24 UTC
157,4,2024-11-15 20:57:30 UTC
157,4,2024-11-15 20:57:37 UTC
157,4,2024-11-15 20:57:43 UTC
202,4,2024-11-15 20:57:49 UTC
22,3,2024-11-15 20:57:55 UTC
247,4,2024-11-15 20:58:02 UTC
157,2,2024-11-15 20:58:08 UTC
202,4,2024-11-15 20:58:15 UTC
202,3,2024-11-15 20:58:21 UTC
0,2,2024-11-15 20:58:27 UTC
292,2,2024-11-15 20:58:33 UTC
315,2,2024-11-15 20:58:40 UTC
202,3,2024-11-15 20:58:46 UTC
202,3,2024-11-15 20:58:52 UTC
202,3,2024-11-15 20:58:58 UTC
112,2,2024-11-15 20:59:05 UTC
67,1,2024-11-15 20:59:11 UTC
247,3,2024-11-15 20:59:17 UTC
157,7,2024-11-15 20:59:24 UTC
157,6,2024-11-15 20:59:30 UTC
247,6,2024-11-15 20:59:36 UTC
270,3,2024-11-15 20:59:42 UTC
157,2,2024-11-15 20:59:49 UTC
157,4,2024-11-15 20:59:55 UTC
247,4,2024-11-15 21:00:01 UTC
157,7,2024-11-15 21:00:07 UTC
247,2,2024-11-15 21:00:14 UTC
180,6,2024-11-15 21:00:20 UTC
157,6,2024-11-15 21:00:27 UTC
157,3,2024-11-15 21:00:33 UTC
225,4,2024-11-15 21:00:39 UTC
157,6,2024-11-15 21:00:45 UTC
157,6,2024-11-15 21:00:52 UTC
202,4,2024-11-15 21:00:58 UTC
202,7,2024-11-15 21:01:04 UTC
90,4,2024-11-15 21:01:10 UTC
157,4,2024-11-15 21:01:17 UTC
157,4,2024-11-15 21:01:23 UTC
247,2,2024-11-15 21:01:31 UTC
270,4,2024-11-15 21:01:37 UTC
270,4,2024-11-15 21:01:42 UTC
202,3,2024-11-15 21:01:48 UTC
157,7,2024-11-15 21:01:54 UTC
180,7,2024-11-15 21:02:01 UTC
157,6,2024-11-15 21:02:07 UTC
157,4,2024-11-15 21:02:13 UTC
157,4,2024-11-15 21:02:20 UTC
270,4,2024-11-15 21:02:26 UTC
22,2,2024-11-15 21:02:32 UTC
202,1,2024-11-15 21:02:38 UTC
292,2,2024-11-15 21:02:45 UTC
22,1,2024-11-15 21:02:51 UTC
270,2,2024-11-15 21:02:57 UTC
180,4,2024-11-15 21:03:03 UTC
202,4,2024-11-15 21:03:10 UTC
202,6,2024-11-15 21:03:16 UTC
135,4,2024-11-15 21:03:22 UTC
270,2,2024-11-15 21:03:29 UTC
270,1,2024-11-15 21:03:35 UTC
157,3,2024-11-15 21:03:41 UTC
202,2,2024-11-15 21:03:47 UTC
202,1,2024-11-15 21:03:54 UTC
202,0,2024-11-15 21:04:00 UTC
202,1,2024-11-15 21:04:06 UTC
202,2,2024-11-15 21:04:12 UTC
247,3,2024-11-15 21:04:19 UTC
202,3,2024-11-15 21:04:25 UTC
157,3,2024-11-15 21:04:32 UTC
157,2,2024-11-15 21:04:38 UTC
157,3,2024-11-15 21:04:44 UTC
157,3,2024-11-15 21:04:50 UTC
157,2,2024-11-15 21:04:57 UTC
22,2,2024-11-15 21:05:03 UTC
202,2,2024-11-15 21:05:09 UTC
270,3,2024-11-15 21:05:15 UTC
202,3,2024-11-15 21:05:22 UTC
247,3,2024-11-15 21:05:28 UTC
157,4,2024-11-15 21:05:34 UTC
157,3,2024-11-15 21:05:41 UTC
180,6,2024-11-15 21:05:47 UTC
157,3,2024-11-15 21:05:53 UTC
157,3,2024-11-15 21:05:59 UTC
202,3,2024-11-15 21:06:06 UTC
157,4,2024-11-15 21:06:12 UTC
247,2,2024-11-15 21:06:18 UTC
112,2,2024-11-15 21:06:24 UTC
22,2,2024-11-15 21:06:31 UTC
157,1,2024-11-15 21:06:37 UTC
67,2,2024-11-15 21:06:44 UTC
247,4,2024-11-15 21:06:50 UTC
90,3,2024-11-15 21:06:56 UTC
157,4,2024-11-15 21:07:02 UTC
202,6,2024-11-15 21:07:09 UTC
202,7,2024-11-15 21:07:15 UTC
157,7,2024-11-15 21:07:21 UTC
157,4,2024-11-15 21:07:27 UTC
67,3,2024-11-15 21:07:34 UTC
225,6,2024-11-15 21:07:40 UTC
180,7,2024-11-15 21:07:46 UTC
157,6,2024-11-15 21:07:53 UTC
157,7,2024-11-15 21:07:59 UTC
157,6,2024-11-15 21:08:05 UTC
157,6,2024-11-15 21:08:11 UTC
157,3,2024-11-15 21:08:18 UTC
247,2,2024-11-15 21:08:24 UTC
180,2,2024-11-15 21:08:30 UTC
247,2,2024-11-15 21:08:37 UTC
247,3,2024-11-15 21:08:43 UTC
202,2,2024-11-15 21:08:49 UTC
202,1,2024-11-15 21:08:56 UTC
157,2,2024-11-15 21:09:02 UTC
202,2,2024-11-15 21:09:08 UTC
202,2,2024-11-15 21:09:14 UTC
247,4,2024-11-15 21:09:21 UTC
202,3,2024-11-15 21:09:27 UTC
180,7,2024-11-15 21:09:33 UTC
157,3,2024-11-15 21:09:42 UTC
157,6,2024-11-15 21:09:46 UTC
157,6,2024-11-15 21:09:53 UTC
157,4,2024-11-15 21:09:59 UTC
157,6,2024-11-15 21:10:05 UTC
202,6,2024-11-15 21:10:11 UTC
157,8,2024-11-15 21:10:17 UTC
157,4,2024-11-15 21:10:24 UTC
180,8,2024-11-15 21:10:30 UTC
157,4,2024-11-15 21:10:36 UTC
247,2,2024-11-15 21:10:43 UTC
157,7,2024-11-15 21:10:49 UTC
180,8,2024-11-15 21:10:55 UTC
157,8,2024-11-15 21:11:01 UTC
157,7,2024-11-15 21:11:08 UTC
67,4,2024-11-15 21:11:14 UTC
67,2,2024-11-15 21:11:20 UTC
202,3,2024-11-15 21:11:27 UTC
202,2,2024-11-15 21:11:33 UTC
202,0,2024-11-15 21:11:39 UTC
157,7,2024-11-15 21:11:46 UTC
157,3,2024-11-15 21:11:52 UTC
157,2,2024-11-15 21:11:58 UTC
135,2,2024-11-15 21:12:05 UTC
247,0,2024-11-15 21:12:11 UTC
202,4,2024-11-15 21:12:17 UTC
157,2,2024-11-15 21:12:23 UTC
202,2,2024-11-15 21:12:30 UTC
67,1,2024-11-15 21:12:36 UTC
157,3,2024-11-15 21:12:42 UTC
157,7,2024-11-15 21:12:49 UTC
202,6,2024-11-15 21:12:55 UTC
157,4,2024-11-15 21:13:01 UTC
247,9,2024-11-15 21:13:08 UTC
157,6,2024-11-15 21:13:14 UTC
202,6,2024-11-15 21:13:20 UTC
180,9,2024-11-15 21:13:26 UTC
157,8,2024-11-15 21:13:33 UTC
202,4,2024-11-15 21:13:39 UTC
157,3,2024-11-15 21:13:45 UTC
22,2,2024-11-15 21:13:52 UTC
292,2,2024-11-15 21:13:58 UTC
270,1,2024-11-15 21:14:04 UTC
202,2,2024-11-15 21:14:11 UTC
157,2,2024-11-15 21:14:17 UTC
337,2,2024-11-15 21:14:23 UTC
157,4,2024-11-15 21:14:29 UTC
157,4,2024-11-15 21:14:36 UTC
157,4,2024-11-15 21:14:42 UTC
157,4,2024-11-15 21:14:48 UTC
180,6,2024-11-15 21:14:55 UTC
157,8,2024-11-15 21:15:01 UTC
157,7,2024-11-15 21:15:07 UTC
202,7,2024-11-15 21:15:15 UTC
157,4,2024-11-15 21:15:20 UTC
157,4,2024-11-15 21:15:26 UTC
157,9,2024-11-15 21:15:32 UTC
202,7,2024-11-15 21:15:38 UTC
180,8,2024-11-15 21:15:45 UTC
180,6,2024-11-15 21:15:51 UTC
157,4,2024-11-15 21:15:57 UTC
157,6,2024-11-15 21:16:04 UTC
67,4,2024-11-15 21:16:10 UTC
22,2,2024-11-15 21:16:16 UTC
67,2,2024-11-15 21:16:23 UTC
90,2,2024-11-15 21:16:29 UTC
67,1,2024-11-15 21:16:35 UTC
112,0,2024-11-15 21:16:41 UTC
67,0,2024-11-15 21:16:47 UTC
22,1,2024-11-15 21:16:54 UTC
292,1,2024-11-15 21:17:00 UTC
315,2,2024-11-15 21:17:07 UTC
270,1,2024-11-15 21:17:13 UTC
270,1,2024-11-15 21:17:19 UTC
270,1,2024-11-15 21:17:25 UTC
337,1,2024-11-15 21:17:32 UTC
22,2,2024-11-15 21:17:38 UTC
180,3,2024-11-15 21:17:44 UTC
202,3,2024-11-15 21:17:50 UTC
157,6,2024-11-15 21:17:57 UTC
157,4,2024-11-15 21:18:03 UTC
157,2,2024-11-15 21:18:10 UTC
157,1,2024-11-15 21:18:16 UTC
157,3,2024-11-15 21:18:22 UTC
292,2,2024-11-15 21:18:28 UTC
292,1,2024-11-15 21:18:35 UTC
292,1,2024-11-15 21:18:41 UTC
292,0,2024-11-15 21:18:47 UTC
247,3,2024-11-15 21:18:53 UTC
247,2,2024-11-15 21:19:00 UTC
247,2,2024-11-15 21:19:06 UTC
270,0,2024-11-15 21:19:12 UTC
0,1,2024-11-15 21:19:18 UTC
112,2,2024-11-15 21:19:25 UTC
270,2,2024-11-15 21:19:31 UTC
270,2,2024-11-15 21:19:37 UTC
270,2,2024-11-15 21:19:43 UTC
270,3,2024-11-15 21:19:50 UTC
157,9,2024-11-15 21:19:56 UTC
157,12,2024-11-15 21:20:02 UTC
270,7,2024-11-15 21:20:09 UTC
112,9,2024-11-15 21:20:15 UTC
202,4,2024-11-15 21:20:21 UTC
202,7,2024-11-15 21:20:27 UTC
202,4,2024-11-15 21:20:34 UTC
157,6,2024-11-15 21:20:40 UTC
157,6,2024-11-15 21:20:46 UTC
112,4,2024-11-15 21:20:52 UTC
22,3,2024-11-15 21:20:59 UTC
202,2,2024-11-15 21:21:05 UTC
202,4,2024-11-15 21:21:12 UTC
202,3,2024-11-15 21:21:18 UTC
0,2,2024-11-15 21:21:24 UTC
270,2,2024-11-15 21:21:30 UTC
157,7,2024-11-15 21:21:37 UTC
202,6,2024-11-15 21:21:43 UTC
157,6,2024-11-15 21:21:49 UTC
157,4,2024-11-15 21:21:55 UTC
135,6,2024-11-15 21:22:02 UTC
157,7,2024-11-15 21:22:08 UTC
22,3,2024-11-15 21:22:15 UTC
